county,business_name,type_of_care,licensure,quality_rating,area_code,phone,city,lattitude,longitude
lane,(ECC) Doreen's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,954-8869,Eugene,44.101313000000005,-123.07835699999998
lane,Creswell Clubhouse,School Age Program,Unlicensed - Recorded,NA,541,852-6034,Creswell,43.919776999999996,-123.02989699999999
lane,After the Bell Afterschool Program,Child Care Center,Licensed - Certified Center,NA,541,790-9616,Eugene,44.04113,-123.10288099999998
lane,Kids Korner,Family Child Care,Licensed - Registered Family,NA,541,942-9292,Cottage Grove,43.80131,-123.051467
lane,(ECC) Busy Bee Academy,(CCC) Emergency Care,Licensed - Certified Center,NA,541,357-5446,Eugene,44.085524,-123.12345099999999
lane,(ECC) Little Ducklings Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,525-6395,Springfield,44.045984,-122.94656600000002
lane,Kaleidoscope Child Development Center,Family Child Care,Licensed - Certified Family,NA,773,969-1163,Eugene,44.0459,-123.09698900000001
lane,(ECC) Brooke's Neighborhood Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,517-0502,Eugene,44.078469,-123.20806900000001
lane,(ECC) Lil Attitudes Childcare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,556-7998,Cottage Grove,43.77933200000001,-123.059756
lane,(ECC) Kiddos Tiny Toes,(CCC) Emergency Care,Licensed - Registered Family,NA,541,285-5150,Springfield,44.052559,-122.98822100000001
lane,(ECC) Munchkins Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,829-0225,Marcola,44.170331000000004,-122.865925
lane,(ECC) Angel's Daycare and Preschool,(CCC) Emergency Care,Licensed - Certified Family,NA,541,729-3968,Eugene,44.081732,-123.14321500000001
lane,(ECC) Miss Kris' Daycare,(CCC) Emergency Care,Licensed - Certified Family,NA,602,402-4270,Eugene,44.109779,-123.137041
lane,(ECC) Kidz Junction Preschool & Child Development Center,(CCC) Emergency Care,Licensed - Certified Center,NA,541,998-1000,Junction City,44.227484,-123.206505
lane,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,541,726-5655,Springfield,NA,NA
lane,(ECC) Neighborhood Christian Learning Center,(CCC) Emergency Care,Licensed - Certified Center,NA,541,688-4121,Eugene,44.104150000000004,-123.14742900000002
lane,(ECC) Cindy Lou-Hoo's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,747-8883,Springfield,44.033426,-122.958287
lane,Willamalane Kids Club Maple,School Age Program,Unlicensed - Exempt,NA,541,736-4544,Springfield,44.054461999999994,-122.992242
lane,(ECC) Rachel's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,554-7231,Eugene,44.042319000000006,-123.14735400000001
lane,(ECC) Janet's Day Care,Family Child Care,Licensed - Registered Family,NA,541,912-0207,Springfield,44.048922000000005,-122.91349600000001
lane,(ECC) Anchor Playcare,(CCC) Emergency Care,Licensed - Certified Family,NA,541,844-1588,Eugene,44.113972000000004,-123.139127
lane,(ECC) Kiddzone,(CCC) Emergency Care,Licensed - Certified Center,NA,541,852-3382,Eugene,44.070995,-123.069821
lane,Willamalane Kids Club Riverbend,School Age Program,Unlicensed - Exempt,NA,541,736-4544,Springfield,44.048051,-122.944372
lane,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,541,913-8393,Cottage Grove,NA,NA
lane,(ECC) The Growing Place,(CCC) Emergency Care,Licensed - Certified Center,NA,541,895-3983,Creswell,43.919759,-123.017171
lane,Hayden Early Learning Center,Child Care Center,Licensed - Certified Center,NA,541,747-1591,Springfield,44.071169,-123.01899
lane,(ECC) Learn-N-Play Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,688-1639,Eugene,44.064903,-123.17845499999999
lane,(ECC) Odila's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,600-8899,Springfield,44.040355000000005,-122.936351
lane,Willamalane Two50 Teen Center,School Age Program,Unlicensed - Exempt,NA,541,736-4544,Springfield,44.052803,-123.007176
lane,Manzanita Bilingual School,Family Child Care,Licensed - Registered Family,NA,503,476-6191,Eugene,44.025586000000004,-123.051891
lane,Children Under The Rainbow,Family Child Care,Licensed - Registered Family,NA,541,517-3099,Eugene,44.075885,-123.053759
lane,(ECC) Theresa's Treasures,Family Child Care,Unlicensed - Exempt,NA,541,689-9667,Eugene,44.084151,-123.17847499999998
lane,Neverland Nursery School & Prekindergarten LLC,Child Care Center,Licensed - Certified Center,NA,541,393-6706,Springfield,44.045274,-122.94482000000002
lane,(ECC) La Escuelita Spanish Immersion Child Care LLC,(CCC) Emergency Care,Licensed - Certified Family,NA,541,852-1592,Eugene,44.09315900000001,-123.080234
lane,Eugene Montessori School,Child Care Center,Licensed - Certified Center,NA,541,345-7124,Eugene,44.06797,-123.07758199999999
lane,(ECC) 3 Angeles,(CCC) Emergency Care,Licensed - Registered Family,NA,541,988-2093,Springfield,44.060703000000004,-123.01926600000002
lane,(SUB) Cheryl Thien,(CCC) Substitute Staff,"Licensed - Certified Center, Licensed - Certified Family, Licensed - Registered Family, Unlicensed - Exempt, Unlicensed - School Partners, Unlicensed - In Home Care",NA,541,688-4428,Eugene,44.070305000000005,-123.176621
lane,Thurston High School Child Development Center,(CCC) Other - Unlicensed,Unlicensed - School Partners,NA,541,744-6478,Springfield,44.048903,-122.92359900000001
lane,Jessica's Childcare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,653-1468,Springfield,44.049675,-122.935042
lane,(CCC) Guadalupe Olivares Sanchez,(CCC) Emergency Care,Licensed - Registered Family,NA,541,852-1194,Eugene,44.040025,-123.163116
lane,(ECC) Nana's Childcare,(CCC) Emergency Care,Licensed - Registered Family,NA,907,322-8708,Eugene,44.088452000000004,-123.191095
lane,(ECC) Baby Club Daycare,Family Child Care,Licensed - Certified Family,NA,541,870-2644,Springfield,44.065047,-123.003896
lane,(ECC) Alma's Day Care,Family Child Care,Licensed - Registered Family,NA,541,852-1069,Springfield,44.074602999999996,-123.04012600000001
lane,(ECC) Little Ducks Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,515-6248,Eugene,44.07611300000001,-123.181936
lane,Territorial Elementary School,(CCC) Emergency Care,Unlicensed - School Partners,NA,541,998-8371,Junction City,44.173446999999996,-123.312339
lane,Our Nest,Family Child Care,Licensed - Certified Family,NA,541,345-2563,Eugene,44.038809,-123.15810599999999
lane,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,541,517-4349,Creswell,NA,NA
lane,(ECC) Little People's Day Care,(CCC) Emergency Care,Licensed - Registered Family,NA,541,743-5148,Junction City,44.221196000000006,-123.20980300000001
lane,Learning To Grow Preschool,Family Child Care,Licensed - Certified Family,NA,541,988-3744,Springfield,44.03052,-122.920537
lane,(ECC) Rising Star Early Learning Center,(CCC) Emergency Care,Licensed - Registered Family,NA,541,513-4810,Eugene,44.08439,-123.204434
lane,Far Horizons Montessori School,Child Care Center,Licensed - Certified Center,NA,541,485-0521,Eugene,44.031865999999994,-123.08176
lane,Willamalane Kids Club Ridgeview,School Age Program,Unlicensed - Exempt,NA,541,736-4544,Springfield,44.049246999999994,-122.91194100000001
lane,(ECC) Miss Trish's Daycare,Family Child Care,Licensed - Certified Family,NA,541,607-0637,Creswell,43.914302,-123.027826
lane,Kaleidoscope Family Child Care,Family Child Care,Licensed - Certified Family,NA,541,337-6842,Eugene,44.064923,-123.05753
lane,(ECC) Blessings Manor,(CCC) Emergency Care,Licensed - Certified Family,NA,541,337-0501,Eugene,44.040062999999996,-123.10891
lane,Territorial Preschool/Daycare,(CCC) Other - Unlicensed,Unlicensed - Exempt,NA,541,998-8371,Junction City,44.173446999999996,-123.312339
lane,(SUB) Tyler Thompson,(CCC) Substitute Staff,"Licensed - Certified Center, Licensed - Certified Family, Licensed - Registered Family, Unlicensed - In Home Care",NA,650,201-1013,Eugene,44.109828,-123.134611
lane,Boys & Girls Clubs of Emerald Valley - Westmoreland Branch,School Age Program,Unlicensed - Recorded,NA,541,345-9939,Eugene,44.03511800000001,-123.114831
lane,Camp White Branch,(CCC) Other - Unlicensed,Unlicensed - Exempt,NA,541,822-3511,Mckenzie Bridge,44.179533000000006,-122.066934
lane,Willamalane - Kids Club Preschool,Preschool Program,Unlicensed - Exempt,NA,541,736-4528,Springfield,44.044188999999996,-122.982389
lane,(ECC),Family Child Care,Licensed - Certified Family,NA,541,968-9860,Springfield,NA,NA
lane,Over The Rainbow Childcare,Family Child Care,Licensed - Registered Family,NA,541,913-2755,Cottage Grove,43.801173999999996,-123.04728500000002
lane,(ECC) Growing Wonders Child Care,(CCC) Emergency Care,Licensed - Registered Family,NA,541,228-0642,Springfield,44.050745,-123.01662500000002
lane,Lil' Cubs House,Child Care Center,Licensed - Certified Center,NA,541,206-0343,Eugene,43.990263,-123.33651
lane,(ECC) Rising Stars Daycare,Family Child Care,Licensed - Registered Family,NA,360,980-3928,Eugene,44.103986,-123.13969
lane,Pumpkin Patch Playschool,Family Child Care,Licensed - Registered Family,NA,541,988-3477,Springfield,44.069076,-123.03678699999999
lane,City of Eugene - Sheldon Community Center Preschool,Preschool Program,Unlicensed - Exempt,NA,541,682-5312,Eugene,44.081102,-123.07393699999999
lane,Nana's Little People Daycare,Family Child Care,Licensed - Registered Family,NA,541,729-7084,Springfield,44.052189,-122.91184000000001
lane,Rise and Shine Daycare,Family Child Care,Licensed - Registered Family,NA,541,801-6559,Springfield,44.053262,-123.042885
lane,Cannon Childcare,Family Child Care,Licensed - Certified Family,NA,541,342-6609,Eugene,44.066823,-123.08106500000001
lane,(ECC) Cindy's Pinwheel Playhouse Child Care,(CCC) Emergency Care,Licensed - Registered Family,NA,541,747-6431,Springfield,44.04446899999999,-122.94460200000002
lane,Cheryl's Day Care,Family Child Care,Licensed - Registered Family,NA,541,688-3567,Eugene,44.075743,-123.132211
lane,Kristina's Child Care,Family Child Care,Unlicensed - Exempt,NA,541,321-9617,Junction City,44.223000000000006,-123.172613
lane,River Road Park and Recreation District,Child Care Center,Unlicensed - Exempt,NA,541,688-4052,Eugene,44.084199,-123.137966
lane,Nearby Nature Summer Daycamps,(CCC) Other - Unlicensed,Unlicensed - Exempt,NA,541,687-9699,Eugene,44.054050999999994,-123.074281
lane,Patterson Cooperative Preschool,Preschool Program,Unlicensed - Recorded,NA,541,345-0515,Eugene,44.10516200000001,-123.142011
lane,(ECC) Aunty Chris' Day Care,(CCC) Emergency Care,Licensed - Registered Family,NA,541,870-1911,Veneta,44.044998,-123.35102
lane,(ECC),Family Child Care,Licensed - Registered Family,NA,541,206-5274,Springfield,NA,NA
lane,Little Country Daycare,Family Child Care,Licensed - Registered Family,NA,541,520-0789,Pleasant Hill,43.970212000000004,-122.946346
lane,(ECC) Toddler Town Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,280-7070,Springfield,44.05997,-122.815979
lane,South Lane School District - Harrison Elementary School,(CCC) Emergency Care,Unlicensed - School Partners,NA,541,942-3381,Cottage Grove,43.79528200000001,-123.06364
lane,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,541,393-7294,Springfield,NA,NA
lane,(ECC) Little Billies Child Care and Preschool,(CCC) Emergency Care,Licensed - Registered Family,NA,541,747-7804,Dexter,43.932196000000005,-122.85911300000001
lane,Early Childhood Cares - Florence,(CCC) Other - Unlicensed,Unlicensed - Exempt,NA,541,997-1513,Florence,43.986938,-124.10502199999999
lane,Melton Child Care,Family Child Care,Licensed - Certified Family,NA,541,255-9903,Springfield,44.05169599999999,-123.01464300000002
lane,Little Wolverines,(CCC) Emergency Care,Unlicensed - School Partners,NA,541,461-6401,Eugene,44.081520999999995,-123.166421
lane,Eugene Waldorf Preschool and After School Program,Child Care Center,Licensed - Certified Center,NA,541,683-6951,Eugene,44.024642,-123.113909
lane,ARC of Lane County - Jumpstart,School Age Program,Licensed - Certified Center,NA,541,343-5256,Springfield,44.050433999999996,-122.963871
lane,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,541,915-3591,Eugene,NA,NA
lane,(ECC) Creative Kids,(CCC) Emergency Care,Licensed - Registered Family,NA,541,485-8240,Eugene,44.039466999999995,-123.12067499999999
lane,(ECC) Baby Steps,(CCC) Emergency Care,Licensed - Certified Center,NA,541,343-1023,Eugene,44.06559300000001,-123.07877499999998
lane,(ECC) Little Lights Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,999-6414,Florence,43.989754,-124.08205
lane,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,541,726-1602,Springfield,NA,NA
lane,Little Mountain Preschool,Family Child Care,Licensed - Certified Family,NA,541,636-3521,Eugene,44.113218,-123.269231
lane,Crow-Applegate-Lorane School District #66,(CCC) Emergency Care,Unlicensed - School Partners,NA,541,935-2100,Eugene,43.990263,-123.33651
lane,Willamalane Kids Club Yolanda,School Age Program,Unlicensed - Exempt,NA,541,736-4544,Springfield,44.072977,-122.990392
lane,(ECC) Aunt Pam's Child Care,(CCC) Emergency Care,Licensed - Registered Family,NA,541,747-5594,Springfield,44.040355000000005,-122.936351
lane,(ECC) Cuddle Time Day Care,(CCC) Emergency Care,Licensed - Registered Family,NA,541,998-3566,Junction City,44.22272000000001,-123.20719700000001
lane,(ECC) Little Hoots Childcare,(CCC) Emergency Care,Licensed - Certified Center,NA,697,697-4697,Eugene,44.034611,-123.106249
lane,The Pink House Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,203,550-9440,Springfield,44.065444,-122.99862100000001
lane,(ECC) Sweet Cheeks Childcare,(CCC) Emergency Care,Licensed - Certified Center,NA,541,636-7494,Veneta,44.05162899999999,-123.349381
lane,(ECC) Julie Jones,(CCC) Emergency Care,Licensed - Registered Family,NA,541,221-1215,Eugene,44.088731,-123.17038399999998
lane,Jelly Bean Jungle Daycare,Family Child Care,Licensed - Registered Family,NA,541,735-1025,Eugene,44.075245,-123.071528
lane,Making Memories,Family Child Care,Licensed - Registered Family,NA,541,915-6097,Creswell,43.92971800000001,-123.019017
lane,(ECC) Little Sprouts Early Learning and Child Care,(CCC) Emergency Care,Licensed - Certified Center,NA,541,683-6239,Eugene,44.027334,-123.11209199999999
lane,Living Hope Early Learning Center,Preschool Program,Unlicensed - Recorded,NA,541,683-3713,Eugene,44.040978,-123.13416900000001
lane,(ECC) Jen's Family Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,914-2840,Eugene,44.111816999999995,-123.15527499999999
lane,(ECC) Willamette Kids Preschool,(CCC) Emergency Care,Licensed - Certified Center,NA,541,686-8651,Eugene,44.039551,-123.13147199999999
lane,(ECC) Busy Bees Home Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,590-9610,Florence,43.972997,-124.112676
lane,(ECC) The ABC Learning Center,(CCC) Emergency Care,Licensed - Certified Center,NA,541,246-8920,Springfield,44.061626999999994,-123.019592
lane,Animal Cracker Day Care,Family Child Care,Licensed - Registered Family,NA,541,520-6762,Eugene,44.090567,-123.123225
lane,Angie's Childcare,Family Child Care,Unlicensed - Exempt,NA,541,895-5076,Creswell,43.929331000000005,-123.019476
lane,(ECC) Fern Ridge Child Development Center,(CCC) Emergency Care,Licensed - Certified Center,NA,541,935-9756,Veneta,44.069724,-123.31216900000001
lane,(ECC) Central Little School,Child Care Center,Licensed - Certified Center,NA,541,935-1124,Veneta,44.045432000000005,-123.35200799999998
lane,Boys & Girls Club Of Western Lane County,School Age Program,Unlicensed - Exempt,NA,541,902-0304,Florence,43.979730000000004,-124.105153
lane,(ECC) Kiddzone,(CCC) Emergency Care,Licensed - Certified Center,NA,541,687-6958,Eugene,44.084595,-123.06707
lane,Willamalane Kids Club Douglas Gardens,School Age Program,Unlicensed - Exempt,NA,541,736-4544,Springfield,44.037169,-122.97505699999999
lane,(ECC) Angel's Childcare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,225-7714,Springfield,44.04429699999999,-122.968918
lane,O'Hara Catholic School Preschool and Pre-Kindergarten,Preschool Program,Licensed - Certified Center,NA,541,485-5291,Eugene,44.04113,-123.10288099999998
lane,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,541,505-4163,Creswell,NA,NA
lane,Children's Corner Montessori School,Preschool Program,Unlicensed - Recorded,NA,541,998-8880,Junction City,44.22453900000001,-123.209874
lane,(ECC) Robin Norris Home ChildCare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,513-6984,Eugene,44.040738000000005,-123.160627
lane,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,541,517-4504,Cottage Grove,NA,NA
